timestamp,solar_elevationdegrees,solar_azimuthdegrees,solar_declinationdegrees,hour_angledegrees,tmaxGHI
2025-04-18 22:00,-30.65,339.24,10.51,161.3,0
2025-04-18 23:00,-32.96,355.67,10.51,176.3,0
2025-04-19 00:00,-31.8,12.99,10.87,-168.64,0
2025-04-19 01:00,-28.02,27.77,10.87,-153.64,0
2025-04-19 02:00,-21.8,38.73,10.87,-138.64,0
2025-04-19 03:00,-13.79,46.22,10.87,-123.64,0
2025-04-19 04:00,-4.57,51.02,10.87,-108.64,0
2025-04-19 05:00,5.37,53.7,10.87,-93.64,0
2025-04-19 06:00,15.66,54.53,10.87,-78.64,199.2895882
2025-04-19 07:00,25.92,53.38,10.87,-63.64,644.235625
2025-04-19 08:00,35.72,49.67,10.87,-48.64,854.1758824
2025-04-19 09:00,44.43,42.03,10.87,-33.64,969.6111765
2025-04-19 10:00,51.07,28.07,10.87,-18.64,1034.089375
2025-04-19 11:00,54.3,6.11,10.87,-3.64,1070.073529
2025-04-19 12:00,53.14,341.68,10.87,11.36,1085.932941
2025-04-19 13:00,47.99,323.77,10.87,26.36,1083.685625
2025-04-19 14:00,40.13,313.42,10.87,41.36,1063.382941
2025-04-19 15:00,30.76,308.04,10.87,56.36,1019.712941
2025-04-19 16:00,20.66,305.76,10.87,71.36,945.443125
2025-04-19 17:00,10.34,305.67,10.87,86.36,815.32
2025-04-19 18:00,0.19,307.44,10.87,101.36,551.6629412
2025-04-19 19:00,-9.44,311.16,10.87,116.36,83.8426875
2025-04-19 20:00,-18.1,317.25,10.87,131.36,0
2025-04-19 21:00,-25.27,326.43,10.87,146.36,0
2025-04-19 22:00,-30.31,339.39,10.87,161.36,0
2025-04-19 23:00,-32.61,355.76,10.87,176.36,0
2025-04-20 00:00,-31.44,12.98,11.22,-168.58,0
2025-04-20 01:00,-27.67,27.71,11.22,-153.58,0
2025-04-20 02:00,-21.46,38.65,11.22,-138.58,0
2025-04-20 03:00,-13.47,46.15,11.22,-123.58,0
2025-04-20 04:00,-4.27,50.98,11.22,-108.58,0
2025-04-20 05:00,5.67,53.7,11.22,-93.58,0
2025-04-20 06:00,15.95,54.56,11.22,-78.58,371.9928235
2025-04-20 07:00,26.22,53.46,11.22,-63.58,730.021875
2025-04-20 08:00,36.03,49.78,11.22,-48.58,898.5317647
2025-04-20 09:00,44.76,42.17,11.22,-33.58,994.9758824
2025-04-20 10:00,51.42,28.17,11.22,-18.58,1049.131875
2025-04-20 11:00,54.65,6.06,11.22,-3.58,1078.161765
2025-04-20 12:00,53.48,341.47,11.22,11.42,1088.352941
2025-04-20 13:00,48.28,323.54,11.22,26.42,1080.92875
2025-04-20 14:00,40.39,313.24,11.22,41.42,1054.815882
2025-04-20 15:00,30.99,307.92,11.22,56.42,1003.2
2025-04-20 16:00,20.88,305.7,11.22,71.42,916.6575
2025-04-20 17:00,10.56,305.66,11.22,86.42,762.4941176
2025-04-20 18:00,0.41,307.48,11.22,101.42,433.0117647
2025-04-20 19:00,-9.19,311.25,11.22,116.42,15.08414286
2025-04-20 20:00,-17.83,317.38,11.22,131.42,0
2025-04-20 21:00,-24.97,326.59,11.22,146.42,0
2025-04-20 22:00,-29.98,339.54,11.22,161.42,0
2025-04-20 23:00,-32.25,355.85,11.22,176.42,0
2025-04-21 00:00,-31.08,12.98,11.57,-168.53,0
2025-04-21 01:00,-27.32,27.65,11.57,-153.53,0
2025-04-21 02:00,-21.13,38.58,11.57,-138.53,0
2025-04-21 03:00,-13.15,46.09,11.57,-123.53,0
2025-04-21 04:00,-3.96,50.94,11.57,-108.53,0
2025-04-21 05:00,5.96,53.7,11.57,-93.53,0
2025-04-21 06:00,16.24,54.6,11.57,-78.53,318.7871176
2025-04-21 07:00,26.51,53.53,11.57,-63.53,713.3305882
2025-04-21 08:00,36.34,49.89,11.57,-48.53,890.6975
2025-04-21 09:00,45.09,42.3,11.57,-33.53,988.3564706
2025-04-21 10:00,51.77,28.27,11.57,-18.53,1046.882941
2025-04-21 11:00,55.01,6.01,11.57,-3.53,1077.8075
2025-04-21 12:00,53.81,341.26,11.57,11.47,1089.388235
2025-04-21 13:00,48.57,323.31,11.57,26.47,1083.564706
2025-04-21 14:00,40.64,313.06,11.57,41.47,1059.685
2025-04-21 15:00,31.22,307.8,11.57,56.47,1012.821765
2025-04-21 16:00,21.09,305.64,11.57,71.47,929.1052941
2025-04-21 17:00,10.77,305.65,11.57,86.47,786.21125
2025-04-21 18:00,0.63,307.53,11.57,101.47,498.7658824
2025-04-21 19:00,-8.95,311.34,11.57,116.47,42.53182353
2025-04-21 20:00,-17.56,317.51,11.57,131.47,0
2025-04-21 21:00,-24.67,326.74,11.57,146.47,0
2025-04-21 22:00,-29.66,339.69,11.57,161.47,0
2025-04-21 23:00,-31.9,355.94,11.57,176.47,0
2025-04-22 00:00,-30.73,12.98,11.92,-168.47,0
2025-04-22 01:00,-26.98,27.59,11.92,-153.47,0
2025-04-22 02:00,-20.8,38.5,11.92,-138.47,0
2025-04-22 03:00,-12.84,46.02,11.92,-123.47,0
2025-04-22 04:00,-3.67,50.9,11.92,-108.47,0
2025-04-22 05:00,6.25,53.69,11.92,-93.47,0
2025-04-22 06:00,16.53,54.63,11.92,-78.47,151.1736471
2025-04-22 07:00,26.8,53.6,11.92,-63.47,618.8082353
2025-04-22 08:00,36.64,50,11.92,-48.47,842.875
2025-04-22 09:00,45.41,42.44,11.92,-33.47,961.0635294
2025-04-22 10:00,52.12,28.38,11.92,-18.47,1031.58
2025-04-22 11:00,55.36,5.97,11.92,-3.47,1070.45125
2025-04-22 12:00,54.14,341.05,11.92,11.53,1088.430588
2025-04-22 13:00,48.85,323.08,11.92,26.53,1088.954706
2025-04-22 14:00,40.88,312.88,11.92,41.53,1072.080625
2025-04-22 15:00,31.44,307.68,11.92,56.53,1034.640588
2025-04-22 16:00,21.31,305.58,11.92,71.53,966.3564706
2025-04-22 17:00,10.99,305.64,11.92,86.53,852.163125
2025-04-22 18:00,0.86,307.57,11.92,101.53,637.5858824
2025-04-22 19:00,-8.71,311.43,11.92,116.53,177.4571765
2025-04-22 20:00,-17.3,317.64,11.92,131.53,0
2025-04-22 21:00,-24.38,326.9,11.92,146.53,0
2025-04-22 22:00,-29.33,339.83,11.92,161.53,0
2025-04-22 23:00,-31.56,356.02,11.92,176.53,0
2025-04-23 00:00,-30.38,12.97,12.27,-168.42,0
2025-04-23 01:00,-26.63,27.52,12.27,-153.42,0
2025-04-23 02:00,-20.47,38.42,12.27,-138.42,0
2025-04-23 03:00,-12.53,45.96,12.27,-123.42,0
2025-04-23 04:00,-3.37,50.87,12.27,-108.42,0
2025-04-23 05:00,6.53,53.69,12.27,-93.42,0
2025-04-23 06:00,16.81,54.67,12.27,-78.42,232.475375
2025-04-23 07:00,27.08,53.68,12.27,-63.42,662.2452941
2025-04-23 08:00,36.93,50.11,12.27,-48.42,868.4629412
2025-04-23 09:00,45.73,42.58,12.27,-33.42,976.408125
2025-04-23 10:00,52.46,28.48,12.27,-18.42,1039.221765
2025-04-23 11:00,55.71,5.93,12.27,-3.42,1075.625294
2025-04-23 12:00,54.46,340.85,12.27,11.58,1090.945625
2025-04-23 13:00,49.13,322.85,12.27,26.58,1089.097059
2025-04-23 14:00,41.13,312.7,12.27,41.58,1069.135294
2025-04-23 15:00,31.66,307.57,12.27,56.58,1028.665
2025-04-23 16:00,21.52,305.52,12.27,71.58,957.9705882
2025-04-23 17:00,11.2,305.64,12.27,86.58,831.6970588
2025-04-23 18:00,1.08,307.61,12.27,101.58,598.296875
2025-04-23 19:00,-8.47,311.52,12.27,116.58,138.0862353
2025-04-23 20:00,-17.03,317.77,12.27,131.58,0
2025-04-23 21:00,-24.08,327.05,12.27,146.58,0
2025-04-23 22:00,-29.01,339.97,12.27,161.58,0
2025-04-23 23:00,-31.21,356.09,12.27,176.58,0
2025-04-24 00:00,-30.04,12.96,12.61,-168.37,0
2025-04-24 01:00,-26.3,27.46,12.61,-153.37,0
2025-04-24 02:00,-20.15,38.34,12.61,-138.37,0
2025-04-24 03:00,-12.23,45.89,12.61,-123.37,0
2025-04-24 04:00,-3.08,50.83,12.61,-108.37,0
2025-04-24 05:00,6.81,53.69,12.61,-93.37,0
2025-04-24 06:00,17.08,54.7,12.61,-78.37,325.4246471
2025-04-24 07:00,27.36,53.75,12.61,-63.37,709.34875
2025-04-24 08:00,37.23,50.23,12.61,-48.37,888.0882353
2025-04-24 09:00,46.04,42.71,12.61,-33.37,990.0711765
2025-04-24 10:00,52.79,28.59,12.61,-18.37,1047.7775
2025-04-24 11:00,56.06,5.89,12.61,-3.37,1079.721176
2025-04-24 12:00,54.78,340.64,12.61,11.63,1092.856471
2025-04-24 13:00,49.41,322.63,12.61,26.63,1088.67
2025-04-24 14:00,41.37,312.53,12.61,41.63,1066.831765
2025-04-24 15:00,31.88,307.46,12.61,56.63,1021.835294
2025-04-24 16:00,21.73,305.46,12.61,71.63,946.378125
2025-04-24 17:00,11.41,305.63,12.61,86.63,815.2552941
2025-04-24 18:00,1.3,307.65,12.61,101.63,551.54
2025-04-24 19:00,-8.23,311.6,12.61,116.63,85.0224375
2025-04-24 20:00,-16.77,317.89,12.61,131.63,0
2025-04-24 21:00,-23.79,327.19,12.61,146.63,0
2025-04-24 22:00,-28.69,340.1,12.61,161.63,0
2025-04-24 23:00,-30.88,356.17,12.61,176.63,0
2025-04-25 00:00,-29.69,12.95,12.95,-168.33,0
2025-04-25 01:00,-25.96,27.39,12.95,-153.33,0
2025-04-25 02:00,-19.83,38.26,12.95,-138.33,0
2025-04-25 03:00,-11.93,45.83,12.95,-123.33,0
2025-04-25 04:00,-2.8,50.79,12.95,-108.33,0
2025-04-25 05:00,7.09,53.68,12.95,-93.33,0
2025-04-25 06:00,17.35,54.73,12.95,-78.33,240.2852941
2025-04-25 07:00,27.64,53.82,12.95,-63.33,675.1476471
2025-04-25 08:00,37.51,50.34,12.95,-48.33,871.289375
2025-04-25 09:00,46.35,42.85,12.95,-33.33,978.0035294
2025-04-25 10:00,53.13,28.71,12.95,-18.33,1042.372941
2025-04-25 11:00,56.4,5.85,12.95,-3.33,1077.57375
2025-04-25 12:00,55.1,340.44,12.95,11.67,1093.005294
2025-04-25 13:00,49.69,322.4,12.95,26.67,1091.465294
2025-04-25 14:00,41.61,312.36,12.95,41.67,1072.795625
2025-04-25 15:00,32.1,307.34,12.95,56.67,1033.417647
2025-04-25 16:00,21.94,305.41,12.95,71.67,962.5776471
2025-04-25 17:00,11.62,305.63,12.95,86.67,844.4975
2025-04-25 18:00,1.52,307.69,12.95,101.67,621.9529412
2025-04-25 19:00,-8,311.69,12.95,116.67,155.8505882
2025-04-25 20:00,-16.51,318.01,12.95,131.67,0
2025-04-25 21:00,-23.5,327.34,12.95,146.67,0
2025-04-25 22:00,-28.37,340.23,12.95,161.67,0
2025-04-25 23:00,-30.54,356.24,12.95,176.67,0
2025-04-26 00:00,-29.36,12.94,13.28,-168.28,0
2025-04-26 01:00,-25.63,27.33,13.28,-153.28,0
2025-04-26 02:00,-19.52,38.19,13.28,-138.28,0
2025-04-26 03:00,-11.63,45.77,13.28,-123.28,0
2025-04-26 04:00,-2.52,50.76,13.28,-108.28,0
2025-04-26 05:00,7.36,53.68,13.28,-93.28,4.950846154
2025-04-26 06:00,17.62,54.77,13.28,-78.28,384.8427647
2025-04-26 07:00,27.91,53.9,13.28,-63.28,734.559375
2025-04-26 08:00,37.79,50.45,13.28,-48.28,901.6829412
2025-04-26 09:00,46.65,42.99,13.28,-33.28,998.3147059
2025-04-26 10:00,53.45,28.82,13.28,-18.28,1053.2775
2025-04-26 11:00,56.73,5.82,13.28,-3.28,1083.480588
2025-04-26 12:00,55.41,340.24,13.28,11.72,1095.347647
2025-04-26 13:00,49.96,322.18,13.28,26.72,1090.2375
2025-04-26 14:00,41.85,312.19,13.28,41.72,1067.582353
2025-04-26 15:00,32.31,307.23,13.28,56.72,1021.718824
2025-04-26 16:00,22.14,305.35,13.28,71.72,945.250625
2025-04-26 17:00,11.82,305.62,13.28,86.72,812.7188235
2025-04-26 18:00,1.73,307.73,13.28,101.72,546.3182353
2025-04-26 19:00,-7.76,311.77,13.28,116.72,81.63925
2025-04-26 20:00,-16.25,318.13,13.28,131.72,0
2025-04-26 21:00,-23.22,327.48,13.28,146.72,0
2025-04-26 22:00,-28.06,340.36,13.28,161.72,0
2025-04-26 23:00,-30.21,356.31,13.28,176.72,0
2025-04-27 00:00,-29.02,12.93,13.61,-168.24,0
2025-04-27 01:00,-25.31,27.27,13.61,-153.24,0
2025-04-27 02:00,-19.21,38.11,13.61,-138.24,0
2025-04-27 03:00,-11.34,45.7,13.61,-123.24,0
2025-04-27 04:00,-2.24,50.72,13.61,-108.24,0
2025-04-27 05:00,7.63,53.68,13.61,-93.24,24.3056
2025-04-27 06:00,17.88,54.8,13.61,-78.24,455.0117647
2025-04-27 07:00,28.17,53.97,13.61,-63.24,771.2294118
2025-04-27 08:00,38.07,50.57,13.61,-48.24,922.3775
2025-04-27 09:00,46.95,43.14,13.61,-33.24,1008.389412
2025-04-27 10:00,53.78,28.94,13.61,-18.24,1060.477647
2025-04-27 11:00,57.07,5.78,13.61,-3.24,1087.618125
2025-04-27 12:00,55.72,340.04,13.61,11.76,1096.693529
2025-04-27 13:00,50.23,321.97,13.61,26.76,1089.051765
2025-04-27 14:00,42.08,312.02,13.61,41.76,1063.8925
2025-04-27 15:00,32.53,307.12,13.61,56.76,1016.115294
2025-04-27 16:00,22.35,305.3,13.61,71.76,931.9394118
2025-04-27 17:00,12.03,305.61,13.61,86.76,789.724375
2025-04-27 18:00,1.95,307.77,13.61,101.76,507.6047059
2025-04-27 19:00,-7.53,311.85,13.61,116.76,47.87847059
2025-04-27 20:00,-15.99,318.25,13.61,131.76,0
2025-04-27 21:00,-22.93,327.61,13.61,146.76,0
2025-04-27 22:00,-27.75,340.48,13.61,161.76,0
2025-04-27 23:00,-29.88,356.37,13.61,176.76,0
2025-04-28 00:00,-28.7,12.91,13.94,-168.2,0
2025-04-28 01:00,-24.99,27.2,13.94,-153.2,0
2025-04-28 02:00,-18.91,38.03,13.94,-138.2,0
2025-04-28 03:00,-11.05,45.64,13.94,-123.2,0
2025-04-28 04:00,-1.97,50.68,13.94,-108.2,0
2025-04-28 05:00,7.89,53.67,13.94,-93.2,0
2025-04-28 06:00,18.14,54.84,13.94,-78.2,279.4931765
2025-04-28 07:00,28.43,54.04,13.94,-63.2,686.16625
2025-04-28 08:00,38.34,50.68,13.94,-48.2,876.1888235
2025-04-28 09:00,47.24,43.28,13.94,-33.2,984.0470588
2025-04-28 10:00,54.09,29.06,13.94,-18.2,1045.529375
2025-04-28 11:00,57.39,5.76,13.94,-3.2,1080.387647
2025-04-28 12:00,56.03,339.85,13.94,11.8,1096.350588
2025-04-28 13:00,50.5,321.75,13.94,26.8,1095.221875
2025-04-28 14:00,42.31,311.85,13.94,41.8,1077.255882
2025-04-28 15:00,32.74,307.02,13.94,56.8,1038.050588
2025-04-28 16:00,22.55,305.24,13.94,71.8,971.8775
2025-04-28 17:00,12.23,305.61,13.94,86.8,858.9447059
2025-04-28 18:00,2.17,307.81,13.94,101.8,642.7688235
2025-04-28 19:00,-7.3,311.93,13.94,116.8,201.79775
2025-04-28 20:00,-15.74,318.37,13.94,131.8,0
2025-04-28 21:00,-22.65,327.75,13.94,146.8,0
2025-04-28 22:00,-27.44,340.6,13.94,161.8,0
2025-04-28 23:00,-29.56,356.43,13.94,176.8,0
2025-04-29 00:00,-28.37,12.89,14.26,-168.16,0
2025-04-29 01:00,-24.67,27.13,14.26,-153.16,0
2025-04-29 02:00,-18.61,37.96,14.26,-138.16,0
2025-04-29 03:00,-10.77,45.58,14.26,-123.16,0
2025-04-29 04:00,-1.7,50.65,14.26,-108.16,0
2025-04-29 05:00,8.14,53.67,14.26,-93.16,0
2025-04-29 06:00,18.39,54.87,14.26,-78.16,259.0364118
2025-04-29 07:00,28.69,54.12,14.26,-63.16,675.895
2025-04-29 08:00,38.61,50.8,14.26,-48.16,870.8247059
2025-04-29 09:00,47.53,43.43,14.26,-33.16,981.1676471
2025-04-29 10:00,54.41,29.18,14.26,-18.16,1044.0925
2025-04-29 11:00,57.72,5.73,14.26,-3.16,1080.031765
2025-04-29 12:00,56.33,339.65,14.26,11.84,1096.971765
2025-04-29 13:00,50.76,321.54,14.26,26.84,1096.81
2025-04-29 14:00,42.54,311.69,14.26,41.84,1080.031765
2025-04-29 15:00,32.95,306.91,14.26,56.84,1042.502353
2025-04-29 16:00,22.75,305.19,14.26,71.84,978.924375
2025-04-29 17:00,12.44,305.6,14.26,86.84,870.8247059
2025-04-29 18:00,2.38,307.85,14.26,101.84,666.5547059
2025-04-29 19:00,-7.07,312.01,14.26,116.84,242.9068125
2025-04-29 20:00,-15.49,318.48,14.26,131.84,0
2025-04-29 21:00,-22.37,327.88,14.26,146.84,0
2025-04-29 22:00,-27.14,340.72,14.26,161.84,0
2025-04-29 23:00,-29.23,356.49,14.26,176.84,0
2025-04-30 00:00,-28.05,12.88,14.58,-168.13,0
2025-04-30 01:00,-24.36,27.07,14.58,-153.13,0
2025-04-30 02:00,-18.31,37.88,14.58,-138.13,0
2025-04-30 03:00,-10.49,45.51,14.58,-123.13,0
2025-04-30 04:00,-1.44,50.61,14.58,-108.13,0
2025-04-30 05:00,8.4,53.67,14.58,-93.13,6.261357143
2025-04-30 06:00,18.64,54.9,14.58,-78.13,401.0147059
2025-04-30 07:00,28.94,54.19,14.58,-63.13,740.788125
2025-04-30 08:00,38.87,50.91,14.58,-48.13,905.3
2025-04-30 09:00,47.81,43.57,14.58,-33.13,1001.232941
2025-04-30 10:00,54.71,29.31,14.58,-18.13,1056.199375
2025-04-30 11:00,58.04,5.71,14.58,-3.13,1086.780588
2025-04-30 12:00,56.63,339.46,14.58,11.87,1099.204118
2025-04-30 13:00,51.02,321.32,14.58,26.87,1095.36625
2025-04-30 14:00,42.77,311.53,14.58,41.87,1074.428235
2025-04-30 15:00,33.16,306.81,14.58,56.87,1031.431176
2025-04-30 16:00,22.95,305.14,14.58,71.87,959.95625
2025-04-30 17:00,12.64,305.6,14.58,86.87,837.6888235
2025-04-30 18:00,2.59,307.89,14.58,101.87,599.6229412
2025-04-30 19:00,-6.84,312.09,14.58,116.87,138.1524375
2025-04-30 20:00,-15.23,318.59,14.58,131.87,0
2025-04-30 21:00,-22.1,328,14.58,146.87,0
2025-04-30 22:00,-26.84,340.83,14.58,161.87,0
2025-04-30 23:00,-28.92,356.54,14.58,176.87,0
2025-05-01 00:00,-27.74,12.86,14.89,-168.09,0
2025-05-01 01:00,-24.06,27,14.89,-153.09,0
2025-05-01 02:00,-18.02,37.8,14.89,-138.09,0
2025-05-01 03:00,-10.22,45.45,14.89,-123.09,0
2025-05-01 04:00,-1.18,50.57,14.89,-108.09,0
2025-05-01 05:00,8.64,53.66,14.89,-93.09,0
2025-05-01 06:00,18.88,54.94,14.89,-78.09,350.3862353
2025-05-01 07:00,29.19,54.26,14.89,-63.09,717.701875
2025-05-01 08:00,39.13,51.02,14.89,-48.09,892.9023529
2025-05-01 09:00,48.09,43.72,14.89,-33.09,994.2123529
2025-05-01 10:00,55.02,29.44,14.89,-18.09,1052.32875
2025-05-01 11:00,58.35,5.69,14.89,-3.09,1085.195294
2025-05-01 12:00,56.92,339.28,14.89,11.91,1099.663529
2025-05-01 13:00,51.28,321.12,14.89,26.91,1097.696875
2025-05-01 14:00,42.99,311.37,14.89,41.91,1079.067647
2025-05-01 15:00,33.36,306.7,14.89,56.91,1039.28
2025-05-01 16:00,23.15,305.08,14.89,71.91,972.68875
2025-05-01 17:00,12.84,305.59,14.89,86.91,859.5982353
2025-05-01 18:00,2.8,307.92,14.89,101.91,644.2570588
2025-05-01 19:00,-6.61,312.16,14.89,116.91,205.717875
2025-05-01 20:00,-14.99,318.7,14.89,131.91,0
2025-05-01 21:00,-21.82,328.13,14.89,146.91,0
2025-05-01 22:00,-26.54,340.94,14.89,161.91,0
2025-05-01 23:00,-28.61,356.6,14.89,176.91,0
2025-05-02 00:00,-27.43,12.83,15.2,-168.06,0
2025-05-02 01:00,-23.76,26.93,15.2,-153.06,0
2025-05-02 02:00,-17.74,37.72,15.2,-138.06,0
2025-05-02 03:00,-9.95,45.39,15.2,-123.06,0
2025-05-02 04:00,-0.93,50.54,15.2,-108.06,0
2025-05-02 05:00,8.89,53.66,15.2,-93.06,5.619428571
2025-05-02 06:00,19.12,54.97,15.2,-78.06,393.1076471
2025-05-02 07:00,29.43,54.34,15.2,-63.06,736.68375
2025-05-02 08:00,39.38,51.14,15.2,-48.06,903.1711765
2025-05-02 09:00,48.36,43.86,15.2,-33.06,1000.346471
2025-05-02 10:00,55.32,29.57,15.2,-18.06,1056.20625
2025-05-02 11:00,58.66,5.68,15.2,-3.06,1087.608824
2025-05-02 12:00,57.21,339.09,15.2,11.94,1101.048235
2025-05-02 13:00,51.53,320.91,15.2,26.94,1098.11625
2025-05-02 14:00,43.22,311.21,15.2,41.94,1078.452941
2025-05-02 15:00,33.56,306.6,15.2,56.94,1037.545882
2025-05-02 16:00,23.34,305.03,15.2,71.94,969.409375
2025-05-02 17:00,13.04,305.59,15.2,86.94,853.71
2025-05-02 18:00,3.01,307.96,15.2,101.94,632.5
2025-05-02 19:00,-6.39,312.24,15.2,116.94,186.3345
2025-05-02 20:00,-14.74,318.8,15.2,131.94,0
2025-05-02 21:00,-21.55,328.25,15.2,146.94,0
2025-05-02 22:00,-26.25,341.04,15.2,161.94,0
2025-05-02 23:00,-28.3,356.64,15.2,176.94,0
2025-05-03 00:00,-27.12,12.81,15.51,-168.04,0
2025-05-03 01:00,-23.46,26.87,15.51,-153.04,0
2025-05-03 02:00,-17.46,37.65,15.51,-138.04,0
2025-05-03 03:00,-9.69,45.33,15.51,-123.04,0
2025-05-03 04:00,-0.68,50.5,15.51,-108.04,0
2025-05-03 05:00,9.12,53.66,15.51,-93.04,72.05
2025-05-03 06:00,19.35,55,15.51,-78.04,526.246875
2025-05-03 07:00,29.66,54.41,15.51,-63.04,796.1605882
2025-05-03 08:00,39.63,51.25,15.51,-48.04,939.5811765
2025-05-03 09:00,48.63,44.01,15.51,-33.04,1020.174375
2025-05-03 10:00,55.61,29.7,15.51,-18.04,1067.905882
2025-05-03 11:00,58.97,5.67,15.51,-3.04,1094.435294
2025-05-03 12:00,57.5,338.91,15.51,11.96,1102.75
2025-05-03 13:00,51.78,320.71,15.51,26.96,1095.367059
2025-05-03 14:00,43.43,311.06,15.51,41.96,1070.041176
2025-05-03 15:00,33.76,306.5,15.51,56.96,1023.845625
2025-05-03 16:00,23.54,304.98,15.51,71.96,945.7217647
2025-05-03 17:00,13.23,305.58,15.51,86.96,807.2382353
2025-05-03 18:00,3.21,308,15.51,101.96,549.34
2025-05-03 19:00,-6.16,312.31,15.51,116.96,91.34529412
2025-05-03 20:00,-14.5,318.9,15.51,131.96,0
2025-05-03 21:00,-21.28,328.36,15.51,146.96,0
2025-05-03 22:00,-25.96,341.14,15.51,161.96,0
2025-05-03 23:00,-28,356.69,15.51,176.96,0
2025-05-04 00:00,-26.82,12.79,15.81,-168.01,0
2025-05-04 01:00,-23.17,26.8,15.81,-153.01,0
2025-05-04 02:00,-17.18,37.57,15.81,-138.01,0
2025-05-04 03:00,-9.43,45.26,15.81,-123.01,0
2025-05-04 04:00,-0.44,50.46,15.81,-108.01,0
2025-05-04 05:00,9.36,53.65,15.81,-93.01,21.89953333
2025-05-04 06:00,19.58,55.03,15.81,-78.01,431.13125
2025-05-04 07:00,29.89,54.48,15.81,-63.01,751.6558824
2025-05-04 08:00,39.87,51.37,15.81,-48.01,915.3423529
2025-05-04 09:00,48.89,44.16,15.81,-33.01,1005.874375
2025-05-04 10:00,55.9,29.84,15.81,-18.01,1059.765882
2025-05-04 11:00,59.27,5.66,15.81,-3.01,1090.895882
2025-05-04 12:00,57.78,338.73,15.81,11.99,1103.23125
2025-05-04 13:00,52.03,320.51,15.81,26.99,1099.534118
2025-05-04 14:00,43.65,310.9,15.81,41.99,1078.854118
2025-05-04 15:00,33.96,306.4,15.81,56.99,1038.785
2025-05-04 16:00,23.73,304.93,15.81,71.99,970.3358824
2025-05-04 17:00,13.43,305.58,15.81,86.99,850.7011765
2025-05-04 18:00,3.42,308.03,15.81,101.99,637.12
2025-05-04 19:00,-5.94,312.38,15.81,116.99,196.2937059
2025-05-04 20:00,-14.25,319,15.81,131.99,0
2025-05-04 21:00,-21.02,328.48,15.81,146.99,0
2025-05-04 22:00,-25.67,341.24,15.81,161.99,0
2025-05-04 23:00,-27.7,356.73,15.81,176.99,0
2025-05-05 00:00,-26.53,12.76,16.1,-167.99,0
2025-05-05 01:00,-22.89,26.73,16.1,-152.99,0
2025-05-05 02:00,-16.91,37.49,16.1,-137.99,0
2025-05-05 03:00,-9.18,45.2,16.1,-122.99,0
2025-05-05 04:00,-0.2,50.43,16.1,-107.99,0
2025-05-05 05:00,9.58,53.65,16.1,-92.99,0
2025-05-05 06:00,19.8,55.07,16.1,-77.99,296.9437059
2025-05-05 07:00,30.11,54.55,16.1,-62.99,693.075625
2025-05-05 08:00,40.1,51.48,16.1,-47.99,879.7670588
2025-05-05 09:00,49.15,44.31,16.1,-32.99,987.1529412
2025-05-05 10:00,56.18,29.98,16.1,-17.99,1049.090625
2025-05-05 11:00,59.57,5.66,16.1,-2.99,1084.891176
2025-05-05 12:00,58.06,338.56,16.1,12.01,1102.271176
2025-05-05 13:00,52.27,320.31,16.1,27.01,1103.073125
2025-05-05 14:00,43.86,310.75,16.1,42.01,1087.874118
2025-05-05 15:00,34.16,306.3,16.1,57.01,1053.152941
2025-05-05 16:00,23.92,304.89,16.1,72.01,994.345
2025-05-05 17:00,13.62,305.57,16.1,87.01,895.6976471
2025-05-05 18:00,3.62,308.07,16.1,102.01,714.7864706
2025-05-05 19:00,-5.72,312.45,16.1,117.01,350.8264375
2025-05-05 20:00,-14.01,319.1,16.1,132.01,0
2025-05-05 21:00,-20.76,328.59,16.1,147.01,0
2025-05-05 22:00,-25.39,341.33,16.1,162.01,0
2025-05-05 23:00,-27.4,356.77,16.1,177.01,0
2025-05-06 00:00,-26.24,12.73,16.4,-167.97,0
2025-05-06 01:00,-22.61,26.66,16.4,-152.97,0
2025-05-06 02:00,-16.65,37.42,16.4,-137.97,0
2025-05-06 03:00,-8.93,45.14,16.4,-122.97,0
2025-05-06 04:00,0.03,50.39,16.4,-107.97,0
2025-05-06 05:00,9.81,53.64,16.4,-92.97,19.81613333
2025-05-06 06:00,20.02,55.1,16.4,-77.97,434.72
2025-05-06 07:00,30.33,54.62,16.4,-62.97,754.39375
2025-05-06 08:00,40.33,51.59,16.4,-47.97,912.9288235
2025-05-06 09:00,49.4,44.46,16.4,-32.97,1006.648824
2025-05-06 10:00,56.45,30.12,16.4,-17.97,1060.90875
2025-05-06 11:00,59.86,5.66,16.4,-2.97,1091.562353
2025-05-06 12:00,58.34,338.39,16.4,12.03,1104.529412
2025-05-06 13:00,52.51,320.12,16.4,27.03,1101.739375
2025-05-06 14:00,44.07,310.6,16.4,42.03,1082.607059
2025-05-06 15:00,34.35,306.21,16.4,57.03,1042.741765
2025-05-06 16:00,24.11,304.84,16.4,72.03,976.73125
2025-05-06 17:00,13.81,305.57,16.4,87.03,865.5447059
2025-05-06 18:00,3.82,308.1,16.4,102.03,656.6158824
2025-05-06 19:00,-5.51,312.52,16.4,117.03,230.9945
2025-05-06 20:00,-13.78,319.2,16.4,132.03,0
2025-05-06 21:00,-20.5,328.69,16.4,147.03,0
2025-05-06 22:00,-25.11,341.42,16.4,162.03,0
2025-05-06 23:00,-27.11,356.81,16.4,177.03,0
